,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019,Nov_2019,Dec_2019,Jan_2020,Feb_2020,Mar_2020,Apr_2020,May_2020,Jun_2020,Jul_2020,Aug_2020,Sep_2020,Oct_2020,Nov_2020,Dec_2020,Jan_2021,Feb_2021,Mar_2021,Apr_2021,May_2021,Jun_2021,Jul_2021,Aug_2021,Sep_2021,Oct_2021,Nov_2021,Dec_2021,Jan_2022,Feb_2022,Mar_2022,Apr_2022,May_2022,Jun_2022,Jul_2022,Aug_2022,Sep_2022,Oct_2022,Nov_2022,Dec_2022
MACDOEL_LNODE45,,,,,,,,,,,,,30.335875,25.267020000000002,25.41146,21.762075,18.404645000000002,21.76415,22.28514,30.30722,30.79506,33.885504999999995,33.78921,35.188874999999996,31.257424999999998,,,,,,,,,,,,,,,,,,,,,,,
MADISON_1_N002,,,,,,,,,,,,,31.05491,26.000475,26.09059,22.83649,19.279695,22.991284999999998,23.221670000000003,32.28758,32.638455,36.140045,35.69219,37.26009,32.31498,39.530585,33.29074,35.450154999999995,36.043890000000005,43.451755000000006,56.0477,52.904085,60.23636,66.241705,56.29556,60.1723,51.058275,47.958925,47.30749,66.873745,72.9079,74.20901,68.939665,87.054915,86.11343,,,
MADISON_1_N201,,,,,,,,,,,,,31.05491,26.000475,26.09059,22.83649,19.279695,22.991284999999998,23.221670000000003,32.28758,32.638455,36.140045,35.69219,37.26009,32.31498,39.530585,33.29074,35.450154999999995,36.043890000000005,43.451755000000006,56.0477,52.904085,60.23636,66.241705,56.29556,60.1723,51.058275,47.958925,47.30749,66.873745,72.9079,74.20901,68.939665,87.054915,86.11343,,,
MAGUNDEN_1_N002,,,,,,,,,,,,,30.61977,26.06154,25.61696,22.070225,19.039595,22.227805,23.650725,34.666065,32.241515,36.555215000000004,36.35021,38.138525,31.83744,39.354665,32.75792,33.97166,31.46904,42.484094999999996,55.438715,52.50718,59.736275000000006,57.749085,55.68369,60.01584,50.10064,45.856660000000005,45.80665,62.741209999999995,67.96434500000001,76.01696,78.64215,94.2606,87.93052499999999,,,
MAINE-PR_6_N001,,,,,,,,,,,,,31.07422,26.014735,26.11711,22.857304999999997,19.286575,23.014825,23.214945,32.252345000000005,32.46023,36.023905,35.5882,37.236275,32.319185000000004,39.617819999999995,33.31924,35.442930000000004,36.089505,43.48836,56.093265,53.131185,60.503600000000006,66.30461,56.37961,60.237955,51.10463,48.000445,47.37576,66.94158999999999,73.059495,74.416415,69.157585,87.41497,86.453015,,,
MALAGA_1_N001,,,,,,,,,,,,,31.628320000000002,27.10661,26.64496,22.849899999999998,19.67185,23.037395,24.136975,37.874525000000006,33.97556,38.072265,37.602,39.343965,33.478605,41.34856,34.20293,36.014799999999994,34.811345,45.810694999999996,64.032275,60.254504999999995,63.85943,62.824375,58.40134,62.196039999999996,53.10631,48.834824999999995,48.81133,65.133465,71.27836500000001,76.529485,80.6437,102.10815,90.95762500000001,,,
MALAGA_1_N004,,,,,,,,,,,,,31.628320000000002,27.10661,26.64496,22.849899999999998,19.67185,23.037395,24.136975,37.874525000000006,33.97556,38.072265,37.602,39.343965,33.478605,41.34856,34.20293,36.014799999999994,34.811345,45.810694999999996,64.032275,60.254504999999995,63.85943,62.824375,58.40134,62.196039999999996,53.10631,48.834824999999995,48.81133,65.133465,71.27836500000001,76.529485,80.6437,102.10815,90.95762500000001,,,
MALAGA_1_N005,,,,,,,,,,,,,31.628320000000002,27.10661,26.64496,22.849899999999998,19.67185,23.037395,24.136975,37.874525000000006,33.97556,38.072265,37.602,39.343965,33.478605,41.34856,34.20293,36.014799999999994,34.811345,45.810694999999996,64.032275,60.254504999999995,63.85943,62.824375,58.40134,62.196039999999996,53.10631,48.834824999999995,48.81133,65.133465,71.27836500000001,76.529485,80.6437,102.10815,90.95762500000001,,,
MALAGA_1_N206,,,,,,,,,,,,,31.628320000000002,27.10661,26.64496,22.849899999999998,19.67185,23.037395,24.136975,37.874525000000006,33.97556,38.072265,37.602,39.343965,33.478605,41.34856,34.20293,36.014799999999994,34.811345,45.810694999999996,64.032275,60.254504999999995,63.85943,62.824375,58.40134,62.196039999999996,53.10631,48.834824999999995,48.81133,65.133465,71.27836500000001,76.529485,80.6437,102.10815,90.95762500000001,,,
MALCHA_7_B1,,,,,,,,,,,,,30.002875000000003,25.076414999999997,25.29243,21.75452,18.140645,22.06362,22.09564,29.98225,31.37598,34.971795,34.40285,35.71199,31.09628,37.69297,31.93233,34.219315,33.90736,41.953975,54.636595,51.276705,58.88426,63.853575,54.69979,57.74043,48.693569999999994,45.61746,45.17728,64.49256,65.489685,65.630585,66.248,84.624045,83.081715,,,
