INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-09-12T16:00:00-00:00,2022-09-12T17:00:00-00:00,2022-09-12,10,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-12T16:00:00-00:00,2022-09-12T17:00:00-00:00,2022-09-12,10,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,71.49423,58
2022-09-12T16:00:00-00:00,2022-09-12T17:00:00-00:00,2022-09-12,10,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-0.78644,59
2022-09-12T16:00:00-00:00,2022-09-12T17:00:00-00:00,2022-09-12,10,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-12T17:00:00-00:00,2022-09-12T18:00:00-00:00,2022-09-12,11,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,70.85925,56
2022-09-12T17:00:00-00:00,2022-09-12T18:00:00-00:00,2022-09-12,11,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-12T17:00:00-00:00,2022-09-12T18:00:00-00:00,2022-09-12,11,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,71.58223,58
2022-09-12T17:00:00-00:00,2022-09-12T18:00:00-00:00,2022-09-12,11,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-0.72298,59
2022-09-12T17:00:00-00:00,2022-09-12T18:00:00-00:00,2022-09-12,11,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-12T18:00:00-00:00,2022-09-12T19:00:00-00:00,2022-09-12,12,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,71.87931,56
2022-09-12T18:00:00-00:00,2022-09-12T19:00:00-00:00,2022-09-12,12,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-12T18:00:00-00:00,2022-09-12T19:00:00-00:00,2022-09-12,12,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,72.93689,58
2022-09-12T18:00:00-00:00,2022-09-12T19:00:00-00:00,2022-09-12,12,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-1.05758,59
2022-09-12T18:00:00-00:00,2022-09-12T19:00:00-00:00,2022-09-12,12,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-12T19:00:00-00:00,2022-09-12T20:00:00-00:00,2022-09-12,13,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,74.52215,56
2022-09-12T19:00:00-00:00,2022-09-12T20:00:00-00:00,2022-09-12,13,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-12T19:00:00-00:00,2022-09-12T20:00:00-00:00,2022-09-12,13,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,75.84951,58
2022-09-12T19:00:00-00:00,2022-09-12T20:00:00-00:00,2022-09-12,13,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-1.32737,59
2022-09-12T19:00:00-00:00,2022-09-12T20:00:00-00:00,2022-09-12,13,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-12T20:00:00-00:00,2022-09-12T21:00:00-00:00,2022-09-12,14,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,81.26497,56
2022-09-12T20:00:00-00:00,2022-09-12T21:00:00-00:00,2022-09-12,14,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-12T20:00:00-00:00,2022-09-12T21:00:00-00:00,2022-09-12,14,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,83.00814,58
2022-09-12T20:00:00-00:00,2022-09-12T21:00:00-00:00,2022-09-12,14,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-1.74317,59
2022-09-12T20:00:00-00:00,2022-09-12T21:00:00-00:00,2022-09-12,14,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-12T21:00:00-00:00,2022-09-12T22:00:00-00:00,2022-09-12,15,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,86.23239,56
2022-09-12T21:00:00-00:00,2022-09-12T22:00:00-00:00,2022-09-12,15,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-12T21:00:00-00:00,2022-09-12T22:00:00-00:00,2022-09-12,15,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,88.67084,58
2022-09-12T21:00:00-00:00,2022-09-12T22:00:00-00:00,2022-09-12,15,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-2.43845,59
2022-09-12T21:00:00-00:00,2022-09-12T22:00:00-00:00,2022-09-12,15,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-12T22:00:00-00:00,2022-09-12T23:00:00-00:00,2022-09-12,16,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,91.06747,56
2022-09-12T22:00:00-00:00,2022-09-12T23:00:00-00:00,2022-09-12,16,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-12T22:00:00-00:00,2022-09-12T23:00:00-00:00,2022-09-12,16,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,94.08769,58
2022-09-12T22:00:00-00:00,2022-09-12T23:00:00-00:00,2022-09-12,16,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-3.02021,59
2022-09-12T22:00:00-00:00,2022-09-12T23:00:00-00:00,2022-09-12,16,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-12T23:00:00-00:00,2022-09-13T00:00:00-00:00,2022-09-12,17,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,95.86167,56
2022-09-12T23:00:00-00:00,2022-09-13T00:00:00-00:00,2022-09-12,17,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-12T23:00:00-00:00,2022-09-13T00:00:00-00:00,2022-09-12,17,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,99.08183,58
2022-09-12T23:00:00-00:00,2022-09-13T00:00:00-00:00,2022-09-12,17,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-3.22016,59
2022-09-12T23:00:00-00:00,2022-09-13T00:00:00-00:00,2022-09-12,17,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-13T00:00:00-00:00,2022-09-13T01:00:00-00:00,2022-09-12,18,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,111.66756,56
2022-09-13T00:00:00-00:00,2022-09-13T01:00:00-00:00,2022-09-12,18,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-13T00:00:00-00:00,2022-09-13T01:00:00-00:00,2022-09-12,18,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,115.6937,58
2022-09-13T00:00:00-00:00,2022-09-13T01:00:00-00:00,2022-09-12,18,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-4.02614,59
2022-09-13T00:00:00-00:00,2022-09-13T01:00:00-00:00,2022-09-12,18,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-13T01:00:00-00:00,2022-09-13T02:00:00-00:00,2022-09-12,19,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,128.05261,56
2022-09-13T01:00:00-00:00,2022-09-13T02:00:00-00:00,2022-09-12,19,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-13T01:00:00-00:00,2022-09-13T02:00:00-00:00,2022-09-12,19,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,132.61456,58
2022-09-13T01:00:00-00:00,2022-09-13T02:00:00-00:00,2022-09-12,19,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-4.56194,59
2022-09-13T01:00:00-00:00,2022-09-13T02:00:00-00:00,2022-09-12,19,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-13T02:00:00-00:00,2022-09-13T03:00:00-00:00,2022-09-12,20,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,121.48157,56
2022-09-13T02:00:00-00:00,2022-09-13T03:00:00-00:00,2022-09-12,20,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-13T02:00:00-00:00,2022-09-13T03:00:00-00:00,2022-09-12,20,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,126.07054,58
2022-09-13T02:00:00-00:00,2022-09-13T03:00:00-00:00,2022-09-12,20,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-4.58897,59
2022-09-13T02:00:00-00:00,2022-09-13T03:00:00-00:00,2022-09-12,20,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-13T03:00:00-00:00,2022-09-13T04:00:00-00:00,2022-09-12,21,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,111.86436,56
2022-09-13T03:00:00-00:00,2022-09-13T04:00:00-00:00,2022-09-12,21,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-13T03:00:00-00:00,2022-09-13T04:00:00-00:00,2022-09-12,21,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,115.94565,58
2022-09-13T03:00:00-00:00,2022-09-13T04:00:00-00:00,2022-09-12,21,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-4.08129,59
2022-09-13T03:00:00-00:00,2022-09-13T04:00:00-00:00,2022-09-12,21,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-13T04:00:00-00:00,2022-09-13T05:00:00-00:00,2022-09-12,22,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,106.74724,56
2022-09-13T04:00:00-00:00,2022-09-13T05:00:00-00:00,2022-09-12,22,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-13T04:00:00-00:00,2022-09-13T05:00:00-00:00,2022-09-12,22,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,110.58452,58
2022-09-13T04:00:00-00:00,2022-09-13T05:00:00-00:00,2022-09-12,22,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-3.83728,59
2022-09-13T04:00:00-00:00,2022-09-13T05:00:00-00:00,2022-09-12,22,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-13T05:00:00-00:00,2022-09-13T06:00:00-00:00,2022-09-12,23,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,96.07217,56
2022-09-13T05:00:00-00:00,2022-09-13T06:00:00-00:00,2022-09-12,23,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-13T05:00:00-00:00,2022-09-13T06:00:00-00:00,2022-09-12,23,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,100.72569,58
2022-09-13T05:00:00-00:00,2022-09-13T06:00:00-00:00,2022-09-12,23,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-4.65353,59
2022-09-13T05:00:00-00:00,2022-09-13T06:00:00-00:00,2022-09-12,23,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-13T06:00:00-00:00,2022-09-13T07:00:00-00:00,2022-09-12,24,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,85.8113,56
2022-09-13T06:00:00-00:00,2022-09-13T07:00:00-00:00,2022-09-12,24,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,57
2022-09-13T06:00:00-00:00,2022-09-13T07:00:00-00:00,2022-09-12,24,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,89.09906,58
2022-09-13T06:00:00-00:00,2022-09-13T07:00:00-00:00,2022-09-12,24,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-3.28776,59
2022-09-13T06:00:00-00:00,2022-09-13T07:00:00-00:00,2022-09-12,24,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,60
2022-09-13T07:00:00-00:00,2022-09-13T08:00:00-00:00,2022-09-13,1,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,82.21623,61
2022-09-13T07:00:00-00:00,2022-09-13T08:00:00-00:00,2022-09-13,1,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,62
2022-09-13T07:00:00-00:00,2022-09-13T08:00:00-00:00,2022-09-13,1,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,83.00477,63
2022-09-13T07:00:00-00:00,2022-09-13T08:00:00-00:00,2022-09-13,1,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-0.78855,64
2022-09-13T07:00:00-00:00,2022-09-13T08:00:00-00:00,2022-09-13,1,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,65
2022-09-13T08:00:00-00:00,2022-09-13T09:00:00-00:00,2022-09-13,2,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,79.72383,61
2022-09-13T08:00:00-00:00,2022-09-13T09:00:00-00:00,2022-09-13,2,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,62
2022-09-13T08:00:00-00:00,2022-09-13T09:00:00-00:00,2022-09-13,2,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,80.27774,63
2022-09-13T08:00:00-00:00,2022-09-13T09:00:00-00:00,2022-09-13,2,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-0.55392,64
2022-09-13T08:00:00-00:00,2022-09-13T09:00:00-00:00,2022-09-13,2,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,65
2022-09-13T09:00:00-00:00,2022-09-13T10:00:00-00:00,2022-09-13,3,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,76.84977,61
2022-09-13T09:00:00-00:00,2022-09-13T10:00:00-00:00,2022-09-13,3,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,62
2022-09-13T09:00:00-00:00,2022-09-13T10:00:00-00:00,2022-09-13,3,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,77.50077,63
2022-09-13T09:00:00-00:00,2022-09-13T10:00:00-00:00,2022-09-13,3,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-0.65101,64
2022-09-13T09:00:00-00:00,2022-09-13T10:00:00-00:00,2022-09-13,3,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,65
2022-09-13T10:00:00-00:00,2022-09-13T11:00:00-00:00,2022-09-13,4,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,76.00008,61
2022-09-13T10:00:00-00:00,2022-09-13T11:00:00-00:00,2022-09-13,4,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,62
2022-09-13T10:00:00-00:00,2022-09-13T11:00:00-00:00,2022-09-13,4,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,76.4204,63
2022-09-13T10:00:00-00:00,2022-09-13T11:00:00-00:00,2022-09-13,4,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-0.42031,64
2022-09-13T10:00:00-00:00,2022-09-13T11:00:00-00:00,2022-09-13,4,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,65
2022-09-13T11:00:00-00:00,2022-09-13T12:00:00-00:00,2022-09-13,5,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,76.98571,61
2022-09-13T11:00:00-00:00,2022-09-13T12:00:00-00:00,2022-09-13,5,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,62
2022-09-13T11:00:00-00:00,2022-09-13T12:00:00-00:00,2022-09-13,5,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,77.41148,63
2022-09-13T11:00:00-00:00,2022-09-13T12:00:00-00:00,2022-09-13,5,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-0.42576,64
2022-09-13T11:00:00-00:00,2022-09-13T12:00:00-00:00,2022-09-13,5,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,65
2022-09-13T12:00:00-00:00,2022-09-13T13:00:00-00:00,2022-09-13,6,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,82.59863,61
2022-09-13T12:00:00-00:00,2022-09-13T13:00:00-00:00,2022-09-13,6,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,62
2022-09-13T12:00:00-00:00,2022-09-13T13:00:00-00:00,2022-09-13,6,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,83.27314,63
2022-09-13T12:00:00-00:00,2022-09-13T13:00:00-00:00,2022-09-13,6,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-0.67451,64
2022-09-13T12:00:00-00:00,2022-09-13T13:00:00-00:00,2022-09-13,6,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,65
2022-09-13T13:00:00-00:00,2022-09-13T14:00:00-00:00,2022-09-13,7,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,97.2731,61
2022-09-13T13:00:00-00:00,2022-09-13T14:00:00-00:00,2022-09-13,7,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,62
2022-09-13T13:00:00-00:00,2022-09-13T14:00:00-00:00,2022-09-13,7,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,98.1367,63
2022-09-13T13:00:00-00:00,2022-09-13T14:00:00-00:00,2022-09-13,7,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,-0.8636,64
2022-09-13T13:00:00-00:00,2022-09-13T14:00:00-00:00,2022-09-13,7,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,65
2022-09-13T14:00:00-00:00,2022-09-13T15:00:00-00:00,2022-09-13,8,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,94.91088,61
2022-09-13T14:00:00-00:00,2022-09-13T15:00:00-00:00,2022-09-13,8,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,62
2022-09-13T14:00:00-00:00,2022-09-13T15:00:00-00:00,2022-09-13,8,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,94.81606,63
2022-09-13T14:00:00-00:00,2022-09-13T15:00:00-00:00,2022-09-13,8,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,0.09482,64
2022-09-13T14:00:00-00:00,2022-09-13T15:00:00-00:00,2022-09-13,8,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MGHG,LMP_GHG_PRC,ADCC_2_N001,ALL,1,0.0,65
2022-09-13T15:00:00-00:00,2022-09-13T16:00:00-00:00,2022-09-13,9,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,LMP,LMP_PRC,ADCC_2_N001,ALL,1,75.01497,61
2022-09-13T15:00:00-00:00,2022-09-13T16:00:00-00:00,2022-09-13,9,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCC,LMP_CONG_PRC,ADCC_2_N001,ALL,1,0.0,62
2022-09-13T15:00:00-00:00,2022-09-13T16:00:00-00:00,2022-09-13,9,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCE,LMP_ENE_PRC,ADCC_2_N001,ALL,1,74.46394,63
2022-09-13T15:00:00-00:00,2022-09-13T16:00:00-00:00,2022-09-13,9,0,ADCC_2_N001,ADCC_2_N001,ADCC_2_N001,DAM,MCL,LMP_LOSS_PRC,ADCC_2_N001,ALL,1,0.55103,64
