OID_,AREA,NODE_ID,TYPE
1881,CA,SHL-KRVD_1_N001,GEN
1882,CA,SHLLCHM_6_N001,LOAD
1883,CA,SHNGLESR_1_N001,LOAD
1884,CA,SHNGLESR_1_N004,LOAD
1885,CA,SHNGLESR_1_N103,LOAD
1886,CA,SHREDDER_1_N001,LOAD
1887,NV,SIERABRK_LNODE19,LOAD
1888,CA,SILVERDO_1_N001,LOAD
1889,CA,SILVERDO_1_N002,LOAD
1890,CA,SIMPSON_7_B1,GEN
1891,CA,SISQUOC_1_N001,LOAD
1892,CA,SISQUOC_1_N020,LOAD
1893,CA,SJCOGEN_7_B2,GEN
1894,CA,SJCOGEN_7_N001,LOAD
1895,CA,SLMNCRK_6_N001,LOAD
1896,CA,SMPSN-AN_7_B1,GEN
1897,CA,SMRTVLTP_6_N101,LOAD
1898,CA,SMTRPCWS_1_N001,LOAD
1899,CA,SMUDGEO1_7_B1,GEN
1900,CA,SNANDRES_6_N001,LOAD
1901,CA,SNBRNRD_6_N001,LOAD
1902,CA,SNJOSEB_1_N001,LOAD
1903,CA,SNJOSEB_1_N005,LOAD
1904,CA,SNJOSEB_1_N009,LOAD
1905,CA,SNJOSEB_1_N013,LOAD
1906,CA,SNJSEA_1_N001,LOAD
1907,CA,SNJSEA_1_N005,LOAD
1908,CA,SNJSEA_1_N101,LOAD
1909,CA,SNLNDRO_1_N001,LOAD
1910,CA,SNLNDRO_1_N014,LOAD
1911,CA,SNLNDRO_1_N017,LOAD
1912,CA,SNLNDRO_1_N027,LOAD
1913,CA,SNTAMRA_1_N001,LOAD
1914,CA,SNTAMRA_1_N005,LOAD
1915,CA,SNTANLA_6_N001,LOAD
1916,CA,SNTARSA_1_N001,LOAD
1917,CA,SNTARSA_1_N002,LOAD
1918,CA,SNTARSA_1_N006,LOAD
1919,CA,SNTARTA_6_N001,LOAD
1920,CA,SNTAYNZ_1_N001,LOAD
1921,CA,SNTAYNZ_1_N002,LOAD
1922,CA,SNTHLNE_6_N001,LOAD
1923,CA,SNTHLNE_6_N002,LOAD
1924,CA,SOBRANTE_1_N001,LOAD
1925,CA,SOLEDAD_6_N001,LOAD
1926,CA,SONMALF_7_B1,GEN
1927,CA,SONOFR2_7_B1,GEN
1928,CA,SONOFR3_7_B1,GEN
1929,CA,SONOFRE_2_N001,LOAD
1930,CA,SONOFRE_2_N067,LOAD
1931,CA,SOUTHBAS_1_N001,LOAD
1932,CA,SOUTHBY_6_N001,LOAD
1933,CA,SPANSHCK_6_N001,LOAD
1934,CA,SPCMPNY_7_B1,GEN
1935,CA,SPENCE_6_N001,LOAD
1936,CA,SPI-BURN_7_N003,GEN
1937,CA,SPI-QUCY_7_N002,GEN
1938,CA,SPICAMIN_1_N001,LOAD
1939,CA,SPILINCF_7_N002,GEN
1940,CA,SPRINGVL_6_N001,LOAD
1941,CA,SPRINGVL_6_N002,GEN
1942,CA,SPRINGVL_6_N004,GEN
1943,CA,SPRINGVL_6_N006,GEN
1944,CA,SPRNGGP_7_B1,GEN
1945,CA,SPRNGVLY_6_N001,LOAD
1946,CA,SPRNGVLY_6_N010,LOAD
1947,NV,SQAWVLY_LNODE01,LOAD
1948,NV,SQAWVLY_LNODE81,LOAD
1949,NV,SQAWVLY_LNODE82,LOAD
1950,NV,SQAWVLY_LNODE83,LOAD
1951,CA,STAFFORD_6_N002,LOAD
1952,CA,STAFFORD_6_N101,LOAD
1953,CA,STAGG_2_N001,LOAD
1954,CA,STAGG_2_N014,LOAD
1955,CA,STAGG_6_N001,LOAD
1956,CA,STAGG_6_N003,LOAD
1957,NV,STAMPEDE_GNODEIT,GEN
1958,NV,STAMPEDE_LNODE19,LOAD
1959,NV,STATELN_LNODE01,LOAD
1960,NV,STATELN_LNODE22,LOAD
1961,NV,STATELN_LNODE23,LOAD
1962,NV,STATELN_LNODELY,LOAD
1963,CA,STATIN-L_7_N001,LOAD
1964,CA,STATIND_1_N001,LOAD
1965,CA,STATIND_1_N010,LOAD
1966,CA,STATIND_1_N013,LOAD
1967,CA,STATINJ_1_N001,LOAD
1968,CA,STATINJ_1_N012,LOAD
1969,CA,STATINJ_1_N027,LOAD
1970,CA,STATINL_1_N001,LOAD
1971,CA,STATINX_1_N001,LOAD
1972,CA,STATINX_1_N012,LOAD
1973,CA,STATINX_1_N014,LOAD
1974,CA,STATINX_1_N024,LOAD
1975,CA,STAUFER_7_B1,GEN
1976,CA,STCKTNAR_6_N001,LOAD
1977,CA,STDOIL_1_N009,LOAD
1978,CA,STELLING_1_N001,LOAD
1979,CA,STELLING_1_N004,LOAD
1980,CA,STELLING_1_N007,LOAD
1981,CA,STKTONA_1_N001,LOAD
1982,CA,STKTONA_1_N003,LOAD
1983,CA,STKTONA_6_N001,LOAD
1984,CA,STKTONA_6_N004,LOAD
1985,CA,STLLWATR_6_N001,LOAD
1986,CA,STMARIA_7_N101,GEN
1987,CA,STNSLSRP_7_B1,GEN
1988,CA,STOCKDLE_1_N001,LOAD
1989,CA,STOCKDL_2_N001,LOAD
1990,CA,STOCKDL_2_N002,LOAD
1991,CA,STOCKDL_2_N101,LOAD
1992,CA,STONCRRL_6_N001,LOAD
1993,CA,STONCRRL_6_N003,LOAD
1994,CA,STONE_1_N001,LOAD
1995,CA,STONE_1_N005,LOAD
1996,CA,STONYPT_1_N001,LOAD
1997,CA,STOREY1_2_N001,LOAD
1998,CA,STOREY1_2_N003,GEN
1999,CA,STOREY2_2_N001,LOAD
2000,CA,STREAMVW_6_N001,LOAD
2001,CA,STREAMVW_6_N007,LOAD
2002,CA,STROUD_6_N001,LOAD
2003,CA,STROUD_6_N003,GEN
2004,CA,STUART_6_N001,LOAD
2005,CA,SUISUN_1_N001,LOAD
2006,CA,SUISUN_1_N008,LOAD
2007,CA,SUISUN_1_N009,LOAD
2008,CA,SUISUN_1_N010,GEN
2009,CA,SUMMIT_6_N001,LOAD
2010,CA,SUNGEN_1_B1,GEN
2011,CA,SUNOL_6_N001,LOAD
2012,CA,SUNST_2_N006,GEN
2013,CA,SURF_1_N009,LOAD
2014,CA,SWEETWTR_6_N017,LOAD
2015,CA,SWEETWTR_6_N018,LOAD
2016,CA,SWIFT_1_GN001,GEN
2017,CA,SWIFT_1_N001,LOAD
2018,CA,SWIFT_1_N003,LOAD
2019,CA,SWIFT_1_N006,LOAD
2020,CA,SYCAMORE_1_N101,LOAD
2021,CA,SYCAMORE_1_N201,LOAD
2022,CA,SYCAMORE_1_N301,LOAD
2023,CA,T0239_7_N002,GEN
2024,CA,T0304_7_N003,GEN
2025,CA,T320BS1_7_B1,GEN
2026,CA,T320BS2_7_B1,GEN
2027,CA,T320BS3_7_B1,GEN
2028,CA,T320BS4_7_B1,GEN
2029,CA,TAFT1_1_N001,LOAD
2030,CA,TAFT1_1_N004,LOAD
2031,NV,TAHDONR_LNODE07,LOAD
2032,NV,TAHOCTY_LNODE01,LOAD
2033,NV,TAHOCTY_LNODE71,LOAD
2034,NV,TAHOCTY_LNODE72,LOAD
2035,NV,TAHOCTY_LNODE73,LOAD
2036,CA,TAMARACK_6_N001,LOAD
2037,CA,TAMARISK_1_N001,LOAD
2038,CA,TAP801_1_N001,LOAD
2039,CA,TAP807_1_N001,LOAD
2040,CA,TASSAJAR_2_N001,LOAD
2041,CA,TASSAJAR_2_N002,LOAD
2042,CA,TECUYA_6_N001,LOAD
2043,CA,TEICHERT_1_N001,LOAD
2044,CA,TEJON_6_N001,LOAD
2045,CA,TELECYN_1_N001,LOAD
2046,CA,TELECYN_1_N006,LOAD
2047,CA,TELECYN_1_N014,LOAD
2048,CA,TEMBLOR_1_N003,LOAD
2049,CA,TEMBLOR_1_N004,GEN
2050,CA,TEMPLE21_7_N002,GEN
2051,CA,TEMPLETN_2_N008,LOAD
2052,CA,TERAWND_1_N001,GEN
2053,CA,TERMNOUS_6_N001,LOAD
2054,CA,TESLA_1_N027,GEN
2055,CA,TESSUB_2_N001,LOAD
2056,CA,TEVIS_1_N001,LOAD
2057,CA,TEVIS_1_N003,LOAD
2058,CA,TEXSUN1G_7_B2,GEN
2059,CA,TEXSUN1G_7_N001,LOAD
2060,CA,TEXSUN2G_7_B2,GEN
2061,CA,TEXSUN2G_7_N001,LOAD
2062,CA,THEDV_7_B1,GEN
2063,CA,THORNHIL_1_N001,LOAD
2064,CA,TIDEWATR_2_N001,LOAD
2065,CA,TIDEWATR_2_N014,LOAD
2066,CA,TLRELKE_6_N001,LOAD
2067,CA,TOCALOMA_6_N001,LOAD
2068,CA,TOPAZC1_7_N021,GEN
2069,CA,TOREYPNS_6_N001,LOAD
2070,CA,TOREYPNS_6_N007,LOAD
2071,CA,TOREYPNS_6_N008,LOAD
2072,CA,TOREYPNS_6_N009,LOAD
2073,CA,TORTILLA_1_N001,LOAD
2074,CA,TORTILLA_1_N007,LOAD
2075,CA,TOT108_2_N006,GEN
2076,CA,TOT135G1_7_N001,GEN
2077,CA,TOT135G2_7_N001,GEN
2078,CA,TOT135G3_7_N001,GEN
2079,CA,TOT135G4_7_N001,GEN
2080,CA,TOT135G5_7_N001,GEN
2081,CA,TOT148A_7_N001,GEN
2082,CA,TOT162E3_7_N007,GEN
2083,CA,TOT162W4_7_N001,GEN
2084,CA,TOT179A_7_N001,GEN
2085,CA,TOT210S1_7_N002,GEN
2086,CA,TOT427A_7_N001,GEN
2087,CA,TRABUCO_1_N001,LOAD
2088,CA,TRABUCO_1_N005,LOAD
2089,CA,TRABUCO_1_N009,LOAD
2090,CA,TRABUCO_1_N013,LOAD
2091,CA,TRACY_1_N001,LOAD
2092,CA,TRACY_1_N002,LOAD
2093,CA,TRACY_1_N007,LOAD
2094,CA,TRACY_1_N101,LOAD
2095,CA,TRANWND_1_N001,GEN
2096,CA,TRESVIS_6_N001,LOAD
2097,CA,TRIMBLE_1_N004,LOAD
2098,CA,TRIMBLE_1_N010,LOAD
2099,CA,TRIMBLE_1_N016,LOAD
2100,CA,TRIMBLE_1_N020,LOAD
2101,CA,TRINIDAD_6_N001,LOAD
2102,NV,TRUCKEE_LNODE02,LOAD
2103,NV,TRUCKEE_LNODE03,LOAD
2104,NV,TRUCKEE_LNODE49,LOAD
2105,CA,TUDOR_6_N001,LOAD
2106,PACW,TULELAKE_LNODE35,LOAD
2107,CA,TULUCAY_6_N001,LOAD
2108,PACW,TUNNEL_LNODE33,LOAD
2109,PACW,TUNNEL_LNODE40,LOAD
2110,CA,TUPMAN_1_N101,LOAD
2111,CA,TUPMAN_1_N102,GEN
2112,CA,TVYVLLY_6_N001,LOAD
2113,CA,TWILGHTL_7_N001,GEN
2114,CA,TWISSLMN_6_N005,GEN
2115,CA,TXMIDST_7_N001,GEN
2116,CA,TXROSDL_1_N001,LOAD
2117,CA,TXROSDL_1_N002,LOAD
2118,CA,TYLER_6_N001,LOAD
2119,CA,TYLER_6_N002,LOAD
2120,CA,UALCOGN_1_N001,GEN
2121,CA,UCM_6_N001,LOAD
2122,CA,UCM_6_N002,LOAD
2123,CA,UCM_6_N006,LOAD
2124,CA,UCM_6_N110,GEN
2125,CA,UKIAH_1_N001,LOAD
2126,CA,UKIAH_1_N005,LOAD
2127,CA,ULTPWRJ_1_N001,GEN
2128,CA,ULTRAOGL_7_N001,GEN
2129,CA,ULTRRCK_7_N001,GEN
2130,CA,UNIONCH_7_B1,GEN
2131,CA,UNOCAL_7_N002,GEN
2132,CA,UPPRLKE_6_N001,LOAD
2133,CA,URBAN_6_N001,LOAD
2134,CA,URBAN_6_N005,LOAD
2135,CA,URICH_6_N001,LOAD
2136,CA,USWINDPW_7_N001,GEN
2137,CA,USWINDPW_7_N002,GEN
2138,CA,USWP-FRK_6_N001,GEN
2139,CA,USWP-JRW_2_N001,GEN
2140,CA,USWP-PAT_1_B1,GEN
2141,CA,USWP-RLF_2_N001,GEN
2142,CA,USWP-WKR_6_B2,GEN
2143,CA,VACA-DIX_1_N001,LOAD
2144,CA,VACA-DIX_1_N014,GEN
2145,CA,VACA-DIX_1_N015,LOAD
2146,CA,VACAVIL_1_N001,LOAD
2147,CA,VACAVIL_1_N101,LOAD
2148,CA,VACAVIL_1_N102,LOAD
2149,CA,VALCNTR_6_N001,LOAD
2150,CA,VALLEYSC_1_N001,LOAD
2151,CA,VALLEYSC_1_N013,GEN
2152,CA,VALLEYSC_1_N014,GEN
2153,CA,VALLEYSC_1_N025,GEN
2154,CA,VALLEYSC_1_N107,LOAD
2155,CA,VALLYHM_1_N001,LOAD
2156,CA,VALLYHM_1_N004,GEN
2157,CA,VALLYVW_1_N001,LOAD
2158,CA,VALLYVW_1_N003,LOAD
2159,CA,VASCO_6_N001,LOAD
2160,CA,VASCO_6_N003,LOAD
2161,CA,VASONA_2_N001,LOAD
2162,CA,VEDDER_1_N001,LOAD
2163,CA,VENWIND_1_N101,GEN
2164,CA,VESTAL_6_N001,LOAD
2165,CA,VESTAL_6_N002,GEN
2166,CA,VESTAL_6_N004,GEN
2167,CA,VESTAL_6_N006,GEN
2168,CA,VESTAL_6_N020,GEN
2169,CA,VICTOR_1_N001,LOAD
2170,CA,VICTOR_1_N063,GEN
2171,CA,VICTOR_6_N001,LOAD
2172,CA,VICTOR_6_N002,LOAD
2173,CA,VICTOR_7_N002,GEN
2174,CA,VIEJOSC_2_N001,LOAD
2175,CA,VIEJOSC_2_N004,LOAD
2176,CA,VIEJO_6_N001,LOAD
2177,CA,VIEJO_6_N003,LOAD
2178,CA,VIERRA_1_N001,LOAD
2179,CA,VILLAPK_2_N028,GEN
2180,CA,VINA_6_N001,LOAD
2181,CA,VINCENT_2_N100,GEN
2182,CA,VINCENT_2_N101,GEN
2183,CA,VINEYARD_2_N001,LOAD
2184,CA,VINEYARD_2_N002,LOAD
2185,CA,VINEYARD_6_N001,LOAD
2186,CA,VLYCGEN_7_N002,GEN
2187,CA,VLYCGEN_7_N003,GEN
2188,CA,VSTA_1_GN001,GEN
2189,CA,VSTA_1_N001,LOAD
2190,CA,VSTA_1_N018,GEN
2191,CA,VSTA_6_N001,LOAD
2192,CA,VSTA_6_N008,GEN
2193,CA,WADHAM_7_B1,GEN
2194,CA,WAHTOKE_1_N001,LOAD
2195,CA,WAHTOKE_1_N002,LOAD
2196,CA,WALNUT_6_N001,LOAD
2197,CA,WALNUT_6_N007,GEN
2198,CA,WALNUT_6_N008,GEN
2199,CA,WALNUT_6_N011,GEN
2200,CA,WARENCYN_6_N001,LOAD
2201,CA,WARENCYN_6_N002,LOAD
2202,CA,WARNERS_6_N001,LOAD
2203,CA,WASCO_6_N001,LOAD
2204,CA,WATRSHED_6_N001,LOAD
2205,CA,WEBER_6_N001,LOAD
2206,PACW,WEED_LNODER1,LOAD
2207,CA,WEMRSWS_6_N001,LOAD
2208,CA,WESTLANE_6_N001,LOAD
2209,CA,WESTLNDS_1_N001,LOAD
2210,CA,WESTLNDS_1_N019,LOAD
2211,CA,WESTPARK_1_N001,LOAD
2212,CA,WESTPARK_1_N005,LOAD
2213,CA,WESTPARK_1_N009,LOAD
2214,CA,WESTPLAT_1_N001,LOAD
2215,CA,WESTPNT_7_B2,GEN
2216,CA,WHEATLND_6_N001,LOAD
2217,CA,WHEATLND_6_N006,GEN
2218,CA,WHEELBR1_7_B1,GEN
2219,CA,WHEELER_6_N001,LOAD
2220,CA,WHELRGPP_2_N004,GEN
2221,CA,WHISMAN_1_N001,LOAD
2222,CA,WHISMAN_1_N004,LOAD
2223,CA,WHISMAN_1_N009,LOAD
2224,CA,WHITEWTR_7_B1,GEN
2225,CA,WHITMORE_6_N001,LOAD
2226,CA,WILDWOOD_1_N001,LOAD
2227,CA,WILKINS_6_N001,LOAD
2228,CA,WILLIAMS_6_N001,LOAD
2229,CA,WILLIAMS_6_N002,LOAD
2230,CA,WILLITS_6_N001,LOAD
2231,CA,WILLOWS_6_N001,LOAD
2232,CA,WINDGAP_2_N003,GEN
2233,CA,WINTEC6_7_N001,GEN
2234,CA,WINTERS_6_N001,LOAD
2235,CA,WISE1_7_B1,GEN
2236,CA,WISE2_7_B1,GEN
2237,CA,WOHLER_6_N001,LOAD
2238,CA,WOLFE_1_N001,LOAD
2239,CA,WOLFE_1_N002,LOAD
2240,CA,WOLFE_1_N007,LOAD
2241,CA,WOLFSKIL_7_B1,GEN
2242,CA,WOODACRE_6_N001,LOAD
2243,CA,WOODLAND_7_B1,GEN
2244,CA,WOODLD_1_N001,LOAD
2245,CA,WOODLD_1_N005,LOAD
2246,CA,WOODLD_1_N012,LOAD
2247,CA,WOODLEAF_7_B1,GEN
2248,CA,WOODSIDE_6_N003,LOAD
2249,CA,WOODSIDE_6_N004,LOAD
2250,CA,WOODWARD_1_N005,LOAD
2251,CA,WOODWARD_1_N006,LOAD
2252,CA,WPBART_1_N001,LOAD
2253,CA,WPBART_1_N004,LOAD
2254,CA,WSCOPRSN_1_N001,LOAD
2255,CA,WSCRMNO_1_N004,LOAD
2256,CA,WSCRMNO_1_N013,LOAD
2257,CA,WSCRMNO_1_N201,LOAD
2258,CA,WSTFRSO_1_N001,LOAD
2259,CA,WSTFRSO_1_N004,LOAD
2260,CA,WSTFRSO_1_N017,GEN
2261,CA,WSTLD1RA_1_N001,LOAD
2262,CA,WYANDTTE_1_N001,LOAD
2263,CA,WYANDTTE_1_N003,LOAD
2264,CA,WYANDTTE_1_N102,LOAD
2265,CA,YCCOGEN_7_B1,GEN
2266,PACW,YREKA_LNODE76,LOAD
2267,PACW,YREKA_LNODED1,LOAD
2268,PACW,YREKA_LNODED2,LOAD
2269,PACW,YREKA_LNODED3,LOAD
2270,CA,YUBACTY_7_B1,GEN
2271,CA,ZACA_1_N001,LOAD
2272,CA,ZAMORA_1_N001,LOAD
2273,CA,ZANKER_1_N001,LOAD
2274,CA,ZANKER_1_N003,LOAD
2275,CA,ZONDWD_6_B1,GEN
